22.005.	22	005	Sosialisasi kebijakan pencegahan kebakaran hutan
22.006.	22	006	Monitoring, evaluasi dan pelaporan
22.007.	22	007	Dst….
23.	23		Program Pengelolaan dan rehabilitasi ekosistem pesisir dan laut
23.001.	23	001	Pengelolaan dan rehabilitasi ekosistem pesisir dan laut
23.002.	23	002	Pengembangan sistem manajemen pengelolaan pesisir laut
24.	24		Program Pengelolaan ruang terbuka hijau (RTH)
24.001.	24	001	Penyusunan kebijakan, norma, standard, prosedur dan manual pengelolaan RTH
24.002.	24	002	Sosialisasi kebijakan, norma, standard, prosedur dan manual pengelolaan RTH
24.003.	24	003	Penyusunan dan analisis data/informasi pengelolaan RTH
24.004.	24	004	Penyusunan program pengembahan RTH
24.005.	24	005	Penataan RTH
24.006.	24	006	Pemeliharaan RTH
24.007.	24	007	Pengembangan taman rekreasi
24.008.	24	008	Pengawasan dan pengendalian RTH
24.009.	24	009	Peningkatan peran serta masyarakat dalam pengelolaan RTH
24.010.	24	010	Monitoring dan evaluasi
25.	25		Program Pengelolaan Mutu Laboratorium Lingkungan
25.01.	25	01	Bintek Kelaboratoriuman
25.02.	25	02	Peningkatan Operasional dan Pemeliharaan Sarana Laboratorium
25.03.	25	03	Pengujian Kualitas Limbah Cair dan Udara
25.04.	25	04	Penyediaan Sarana Pengelolaan Laboratorium
15.	15		Program Penataan Administrasi Kependudukan
15.001.	15	001	Pembangunan dan Pengoperasian SIAK secara terpadu
15.002.	15	002	Pelatihan tenaga pengelola SIAK
15.003.	15	003	Implementasi Sistem Administrasi Kependudukan (membangun, updating, dan pemeliharaan)
15.004.	15	004	Pembentukan dan Penataan Sistem Koneksi (Inter-Phase Tahap Awal) NIK
15.005.	15	005	Koordinasi pelaksanaan kebijakan Kependudukan
15.006.	15	006	Pengolahan dalam penyusunan laporan informasi kependudukan
15.007.	15	007	Penyediaan informasi yang dapat diakses masyarakat
15.008.	15	008	Peningkatan pelayanan publik dalam bidang kependudukan
15.009.	15	009	Pengembangan data base kependudukan
15.010.	15	010	Penyusunan kebijakan kependudukan
15.011.	15	011	Peningkatan Kapasitas Aparat Kependudukan dan Catatan Sipil
15.012.	15	012	Sosialisasi kebijakan kependudukan
15.014.	15	014	Monitoring, evaluasi dan pelaporan
15.015.	15	015	Peningkatan Kapasitas Kelembagaan Kependudukan
15.016.	15	016	Peningkatan Pelayanan KTP Elektronik
15.017.	15	017	Peningkatan Pelayanan Pencatatan Sipil
15.018.	15	018	Penataan Dokumen Kependudukan dan Pencatatan Sipil
15.019.	15	019	Pengembangan Sistem Administrasi Kependudukan (SAK) Terpadu
15.	15		Program Peningkatan Keberdayaan Masyarakat Pedesaan
15.001.	15	001	Pemberdayaan Lembaga dan Organisasi Masyarakat Perdesaan
15.002.	15	002	Penyelenggaraan Pendidikan dan Pelatihan Tenaga Teknis dan Masyarakat
15.003.	15	003	Penyelenggaraan Diseminasi Informasi bagi Masyarakat Desa
16.	16		Program Pengembangan Lembaga Ekonomi Pedesaan
16.001.	16	001	Pelatihan ketrampilan usaha budidaya tanaman
16.002.	16	002	Pelatihan Keterampilan Manajemen Badan Usaha Milik Desa
16.003.	16	003	Pelatihan ketrampilan usaha industri kerajinan
16.004.	16	004	Pelatihan ketrampilan usaha pertanian dan perternakan
16.005.	16	005	Fasilitasi permodalan bagi usaha mikro kecil dan menengah di perdesaan
16.006.	16	006	Kemitraan swasta dan usaha mikro kecil dan menengah di pedesaan
16.007.	16	007	Monitoring, evaluasi dan pelaporan
17.	17		Program peningkatan partisipasi masyarakat dalam membangun desa
17.001.	17	001	Pembinaan kelompok masyarakat pembangunan desa
17.002.	17	002	Pelaksanaan musyawarah pembangunan desa
17.003.	17	003	Pemberian stimulan pembangunan desa
17.004.	17	004	Monitoring, evaluasi dan pelaporan
17.005.	17	005	...............................
18.	18		Program peningkatan kapasitas aparatur pemerintah desa
18.001.	18	001	Pelatihan aparatur pemerintah desa dalam bidang pembangunan kawasan perdesaan
18.002.	18	002	Pelatihan aparatur pemerintah desa dalam bidang pengelolaan keuangan desa
18.003.	18	003	Pelatihan aparatur pemerintah desa dalam bidang manajemen pemerintahan desa
18.004.	18	004	Monitoring, evaluasi dan pelaporan
19.	19		Program peningkatan peran perempuan di perdesaan
19.001.	19	001	Pelatihan perempuan di perdesaan dalam bidang usaha ekonomi produktif
20.	20		Program Pemberdayaan Masyarakat
20.001.	20	001	Pemberdayaan Masyarakat Kelurahan Serang
20.002.	20	002	Pemberdayaan Masyarakat Kelurahan Cipare
20.03.	20	03	Pemberdayaan Masyarakat Kelurahan Sumur Pecung
20.04.	20	04	Pemberdayaan Masyarakat Kelurahan Kota Baru
20.05.	20	05	Pemberdayaan Masyarakat Kelurahan Lopang
20.06.	20	06	Pemberdayaan Masyarakat Kelurahan Cimuncang
20.07.	20	07	Pemberdayaan Masyarakat Kelurahan Unyur
20.08.	20	08	Pemberdayaan Masyarakat Kelurahan Sukawana
20.09.	20	09	Pemberdayaan Masyarakat Kelurahan Lontar Baru
20.10.	20	10	Pemberdayaan Masyarakat Kelurahan Kaligandu
20.11.	20	11	Pemberdayaan Masyarakat Kelurahan Terondol
20.12.	20	12	Pemberdayaan Masyarakat Kelurahan Kagungan
20.13.	20	13	Pemberdayaan Masyarakat Kelurahan Cipocok Jaya
20.14.	20	14	Pemberdayaan Masyarakat Kelurahan Karundang
20.15.	20	15	Pemberdayaan Masyarakat Kelurahan Penancangan
20.16.	20	16	Pemberdayaan Masyarakat Kelurahan Banjar Agung
20.17.	20	17	Pemberdayaan Masyarakat Kelurahan Banjarsari
20.18.	20	18	Pemberdayaan Masyarakat Kelurahan Tembong
20.19.	20	19	Pemberdayaan Masyarakat Kelurahan Dalung
20.20.	20	20	Pemberdayaan Masyarakat Kelurahan Gelam
20.21.	20	21	Pemberdayaan Masyarakat Kelurahan Kasemen
20.22.	20	22	Pemberdayaan Masyarakat Kelurahan Masjid Priyayi
20.23.	20	23	Pemberdayaan Masyarakat Kelurahan Terumbu
20.24.	20	24	Pemberdayaan Masyarakat Kelurahan Warung Jaud
20.25.	20	25	Pemberdayaan Masyarakat Kelurahan Bendung
20.26.	20	26	Pemberdayaan Masyarakat Kelurahan Banten
20.27.	20	27	Pemberdayaan Masyarakat Kelurahan Sawah Luhur
20.28.	20	28	Pemberdayaan Masyarakat Kelurahan Kilasah
20.29.	20	29	Pemberdayaan Masyarakat Kelurahan Kasunyatan
20.30.	20	30	Pemberdayaan Masyarakat Kelurahan Margaluyu
20.31.	20	31	Pemberdayaan Masyarakat Kelurahan Taktakan
20.32.	20	32	Pemberdayaan Masyarakat Kelurahan Sayar
20.33.	20	33	Pemberdayaan Masyarakat Kelurahan Pancur
20.34.	20	34	Pemberdayaan Masyarakat Kelurahan Kuranji
20.35.	20	35	Pemberdayaan Masyarakat Kelurahan Kalanganyar
20.36.	20	36	Pemberdayaan Masyarakat Kelurahan Cilowong
20.37.	20	37	Pemberdayaan Masyarakat Kelurahan Panggungjati
20.38.	20	38	Pemberdayaan Masyarakat Kelurahan Drangong
20.39.	20	39	Pemberdayaan Masyarakat Kelurahan Umbul Tengah
20.40.	20	40	Pemberdayaan Masyarakat Kelurahan Sepang
20.41.	20	41	Pemberdayaan Masyarakat Kelurahan Lialang
20.42.	20	42	Pemberdayaan Masyarakat Kelurahan Taman Baru
20.43.	20	43	Pemberdayaan Masyarakat Kelurahan Walantaka
20.44.	20	44	Pemberdayaan Masyarakat Kelurahan Cigoong
20.45.	20	45	Pemberdayaan Masyarakat Kelurahan Nyapah
20.46.	20	46	Pemberdayaan Masyarakat Kelurahan Pangampelan
20.47.	20	47	Pemberdayaan Masyarakat Kelurahan Kiara
20.48.	20	48	Pemberdayaan Masyarakat Kelurahan Pager Agung
20.49.	20	49	Pemberdayaan Masyarakat Kelurahan Kalodran
20.50.	20	50	Pemberdayaan Masyarakat Kelurahan Kepuren
20.51.	20	51	Pemberdayaan Masyarakat Kelurahan Teritih
20.52.	20	52	Pemberdayaan Masyarakat Kelurahan Pabuaran
20.53.	20	53	Pemberdayaan Masyarakat Kelurahan Pasuluhan
20.54.	20	54	Pemberdayaan Masyarakat Kelurahan Tegalsari
20.55.	20	55	Pemberdayaan Masyarakat Kelurahan Pipitan
20.56.	20	56	Pemberdayaan Masyarakat Kelurahan Lebakwangi
20.57.	20	57	Pemberdayaan Masyarakat Kelurahan Curug
20.58.	20	58	Pemberdayaan Masyarakat Kelurahan Tinggar
20.59.	20	59	Pemberdayaan Masyarakat Kelurahan Kemanisan
20.60.	20	60	Pemberdayaan Masyarakat Kelurahan Cipete
20.61.	20	61	Pemberdayaan Masyarakat Kelurahan Cilaku
20.62.	20	62	Pemberdayaan Masyarakat Kelurahan Pancalaksana
20.63.	20	63	Pemberdayaan Masyarakat Kelurahan Sukawana
20.64.	20	64	Pemberdayaan Masyarakat Kelurahan Sukalaksana
20.65.	20	65	Pemberdayaan Masyarakat Kelurahan Curug Manis
20.66.	20	66	Pemberdayaan Masyarakat Kelurahan Sukajaya
15.001.	15	001	Penyediaan Pelayanan KB dan Alat Kontrasepsi bagi Keluarga Miskin
15.002.	15	002	Pelayanan KIE
15.003.	15	003	Peningkatan Perlindungan Hak Reproduksi Individu
15.004.	15	004	Promosi Pelayanan Khiba
15.005.	15	005	Pembinaan Keluarga Berencana
15.006.	15	006	Pengadaan sarana mobilitas tim KB keliling
15.007.	15	007	Pembinaan Daerah Terpencil / Penduduk Pulau
15.008.	15	008	Pameran Pembangunan
15.009.	15	009	Pembinaan Saka Kencana
16.	16		Program Kesehatan Reproduksi Remaja
16.001.	16	001	Advokasi dan KIE tentang Kesehatan Reproduksi Remaja (KRR)
16.002.	16	002	Memperkuat dukungan dan partisipasi masyarakat
17.	17		Program pelayanan kontrasepsi
17.001.	17	001	Pelayanan konseling KB
17.002.	17	002	Pelayanan pemasangan kontrasepsi KB
17.003.	17	003	Pengadaan alat kontrasepsi
17.004.	17	004	Pelayanan KB medis operasi
18.	18		Program pembinaan peran serta masyarakat dalam pelayanan KB/KR yang madiri
18.001.	18	001	Fasilitasi pembentukan kelompok masyarakat peduli KB
18.002.	18	002	Operasional Kegiatan Institusi Pos KB Desa
18.003.	18	003	Operasional Kegiatan Institusi Sub Pos KB Desa
18.004.	18	004	Bimbingan Teknis Pos KB Desa
18.005.	18	005	Bimbingan Teknis Sub Pos KB Desa
18.006.	18	006	Momentum TNI Manunggal KB- Kes (TMKK)
18.007.	18	007	Momentum Kesatuan Gerak PKK KB-KES
18.008.	18	008	Momentum Hari Keluarga Nasional
18.009.	18	009	Momentum Hari Pertanian, Koperasi dan KB
19.	19		Program promosi kesehatan ibu, bayi dan anak melalui kelompok kegiatan di masyarakat
19.001.	19	001	Penyuluhan kesehatan ibu, bayi dan anak melalui kelompok kegiatan di masyarakat
19.002.	19	002	Dst……………
20.	20		Program pengembangan pusat pelayanan informasi dan konseling KRR
20.001.	20	001	Pendirian pusat pelayanan informasi dan konseling KKR
20.002.	20	002	Fasilitasi forum pelayanan KKR bagi kelompok remaja dan kelompok sebaya diluar sekolah
21.	21		Program peningkatan penanggulangan narkoba, PMS termasuk HIV/ AIDS
21.001.	21	001	Penyuluhan penanggulangan narkoba, PMS termasuk HIV/ AIDS
21.002.	21	002	Dst……..
22.	22		Program pengembangan bahan informasi tentang pengasuhan dan pembinaan tumbuh kembang anak
22.001.	22	001	Pengumpulan bahan informasi tentang pengasuhan dan pembinaan tumbuh kembang anak
22.002.	22	002	Dst……..
23.	23		Program penyiapan tenaga pendamping kelompok bina keluarga
23.001.	23	001	Pelatihan tenaga pendamping kelompok bina keluarga di kecamatan
24.	24		Program pengembangan model operasional BKB-Posyandu-PADU
24.01.	24	01	Pengkajian pengembangan model operasional BKB-Posyandu-PADU
24.02.	24	02	Pengkajian Pengembangan Model Op. BKB Posyandu-PADU
25.	25		Program Pengendalian Data Mikro Keluarga
25.01.	25	01	Persiapan Pelaksanaan dan Sosialisasi Data Mikro Keluarga
25.03.	25	03	Bintek Pencatatan dan pelaporan RR bagi Pos KB/PLKB
15.	15		Program Pembangunan Prasarana dan Fasilitas Perhubungan
15.001.	15	001	Perencanaan pembangunan prasaranan dan fasilitas perhubungan
15.002.	15	002	Penyusunan norma, kebijakan, standar dan prosedur bidang perhubungan
15.003.	15	003	Koordinasi dalam pembangunan prasaranan dan fasilitas perhubungan
15.004.	15	004	Sosialisasi kebijakan di bidang perhubungan
15.005.	15	005	Pembangunan sarana dan prasarana jembatan timbang
15.006.	15	006	Peningkatan pengelolaan terminal angkutan sungai, danau dan penyebrangan
15.007.	15	007	Peningkatan pengelolaan terminal angkutan darat
15.008.	15	008	Monitoring, evaluasi dan pelaporan
15.009.	15	009	Pemeliharaan PJU
16.	16		Program Rehabilitasi dan Pemeliharaan Prasarana dan Fasilitas LLAJ
16.001.	16	001	Rehabilitasi/pemeliharaan sarana alat pengujian kendaraan bermotor
16.002.	16	002	Rehabilitasi/pemeliharaan prasarana balai pengujian kendaraan bermotor
16.003.	16	003	Rehabilitasi/pemeliharaan sarana dan prasarana jembatan timbang
16.004.	16	004	Rehabilitasi/pemeliharaan terminal/pelabuhan
16.005.	16	005	Pemeliharaan Fasilitas LLAJ
16.006.	16	006	Pemeliharaan Alat-Alat Bengkel
17.	17		Program peningkatan pelayanan angkutan
17.001.	17	001	Kegiatan penyuluhan bagi para sopir/juru mudi untuk peningkatan keselamtan penumpang
17.002.	17	002	Kegiatan peningkatan disiplin masyarakat menggunakan angkutan
17.003.	17	003	Kegiatan temu wicara pengelola angkutan umum guna meningkatkan keselamatan penumpang
17.004.	17	004	Kegiatan uji kelayakan sarana transportasi guna keselamatan penumpang
17.005.	17	005	Kegiatan pengendalian disiplin pengoperasian angkutan umum di jalan raya
17.006.	17	006	Kegiatan penciptaan keamanan dan kenyamanan penumpang dilingkungan terminal
17.007.	17	007	Kegiatan pengawasan peralatan keamanan dalam keadaaan darurat dan perlengkapan pertolongan pertama
17.008.	17	008	Kegiatan penataan tempat-tempat pemberhentian angkutan umum
17.009.	17	009	Kegiatan penciptaan disiplin dan pemeliharaan kebersihan di lingkungan terminal
17.010.	17	010	Kegiatan penciptaan layanan cepat, tepat, murah dan mudah
17.011.	17	011	Pengumpulan dan analisis data base pelayanan jasa angkutan
17.012.	17	012	Pengembangan sarana dan prasarana pelayanan jasa nagkutan
17.013.	17	013	Fasilitasi perijinan di bidang perhubungan
17.014.	17	014	Sosialisasi/penyuluhan ketertiban lalu lintas dan angkutan
17.015.	17	015	Kegiatan pemilihan dan pemberian penghargaan sopir/juru mudik/awak kendaraaan angkutan umum teladan
17.016.	17	016	Koordinasi dalam peningkatan pelayanan angkutan
17.017.	17	017	Monitoring, evaluasi dan pelaporan
17.018.	17	018	Penyediaan Bahan / Material Penunjang PKB
18.	18		Program Pembangunan Sarana dan Prasarana Perhubungan
18.001.	18	001	Pembangunan gedung terminal
18.002.	18	002	Pembangunan halte bus, taxi gedung terminal
18.003.	18	003	Pembangunan jembatan penyebrangan gedung terminal
19.	19		Program pengendalian dan pengamanan lalu lintas
19.001.	19	001	Pengadaan rambu-rambu lalu lintas
19.002.	19	002	Pengadaan Marka Jalan
19.003.	19	003	Pengadaan pagar pengaman jalan
19.007.	19	007	Pengadaan dan Pemasangan Warning Light
19.008.	19	008	Survey Daerah Rawan Kecelakaan Lalu Lintas
19.009.	19	009	Pelaksanaan Pengaturan Lalu Lintas
19.012.	19	012	Pelaksanaan Manajemen dan Rekayasa Lalu Lintas dan Angkutan
19.013.	19	013	Pengadaan alat Sarana dan prasarana Lintasan Kereta Api
20.	20		Program peningkatan kelaikan pengoperasian kendaraan bermotor
20.001.	20	001	Pembangunan balai pengujian kendaraan bermotor
20.002.	20	002	Pengadaan alat pengujian kendaraan bermotor
20.003.	20	003	Pelaksanaan uji petik kendaraan bermotor
22.	22		Program Peningkatan Sarana dan Prasarana Serta Operasional Perparkiran
22.01.	22	01	Pembinaan dan penertiban petugas parkir
23.	23		Program Peningkatan dan Pengamanan Lalu Lintas Laut dan Kepelabuhan
23.01.	23	01	Pengawasan dan pemantauan Kunjungan Kapal serta Patroli Kawasan Perairan
23.04.	23	04	Sosialisasi kebijakan perhubungan
25.	25		Program Peningkatan SDM Perhubungan
25.02.	25	02	Bimbingan Teknis Bintek Orientasi LLAJ
15.	15		Program Pengembangan Komunikasi, Informasi dan Media Massa
15.001.	15	001	Fasilitasi penyempurnaan peraturan perundangan penyiaran dan KMIP
15.002.	15	002	Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi
15.003.	15	003	Pembinaan dan pengembangan sumber daya komunikasi dan informasi
15.004.	15	004	Penelitian dan pengembangan ilmu pengetahuan dan teknologi
15.005.	15	005	Pengadaan alat studio dan komunikasi
15.006.	15	006	Pengkajian dan pengembangan sistem informasi
15.007.	15	007	Perencanaan dan pengembangan kebijakan komunikasi dan informasi
15.008.	15	008	Pengawasan dan pengendalian internet sehat
15.09.	15	09	Sosialisasi Kegiatan Internet
15.10.	15	10	Pendataan dan Monitoring Alat Komunikasi
15.11.	15	11	Pengelolaan Madani Smart City
15.12.	15	12	Penyusunan Sistem Informasi Terhadap Layanan Publik
15.13.	15	13	Sosialisasi Pemanfaatan Teknologi Informasi
16.	16		Program pengkajian dan penelitian bidang komunikasi dan informasi
16.001.	16	001	Pengkajian dan penelitian bidang informasi dan komunikasi
16.002.	16	002	Dst……………
17.	17		Program fasilitasi Peningkatan SDM bidang komunikasi dan informasi
17.001.	17	001	Pelatihan SDM dalam bidang komunikasi dan informasi
18.	18		Program kerjasama informasi dan media massa
18.001.	18	001	Penyebarluasan informasi pembangunan daerah
18.002.	18	002	Penyebarluasan informasi penyelenggaraan pemerintahan daerah
18.003.	18	003	Penyebarluasan informasi yang bersifat penyuluhan bagi masyarakat
19.	19		Program Pengembangan Infrastruktur dan Layanan Telekomunikasi
19.001.	19	001	Penyediaan infrastruktur dan layanan telekomunikasi
26.	26		Program Peningkatan Sarana dan Prasarana Pos dan Telekomunikasi
26.01.	26	01	Pengadaan Alat Telekomunikasi
26.02.	26	02	Pengadaan Reapeter Link
26.03.	26	03	Pendataan dan Monitoring Alat Komunikasi
15.	15		Program penciptaan iklim Usaha Kecil Menengah yang kondusif
15.001.	15	001	Penyusunan kebijakan tentang Usaha Kecil Menengah
15.002.	15	002	Sosialisasi kebijakan tentang Usaha Kecil Menengah
15.003.	15	003	Fasilitasi kemudahan formalisasi badan Usaha Kecil Menengah
15.004.	15	004	Pendirian unit penanganan pengaduan
15.005.	15	005	Pengkajian dampak regulasi/ kebijakan nasional
15.006.	15	006	Perencanaan, koordinasi dan pengembangan Usaha Kecil Menengah
15.007.	15	007	Pengembangan jaringan infrastruktur Usaha Kecil Menengah
15.008.	15	008	Fasilitasi pengembangan Usaha Kecil Menengah
15.009.	15	009	Fasilitasi Permasalahan proses produksi Usaha Kecil Menengah
15.010.	15	010	Pemberian Fasilitasi Pengamanan kawasan Usaha Kecil Menengah
15.011.	15	011	Monitoring, evaluasi dan pelaporan
16.	16		Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah
16.001.	16	001	Fasilitasi pengembangan inkubator teknologi dan bisnis
16.002.	16	002	Memfasilitasi peningkatan kemitraan investasi Usaha Kecil Menengah dengan perusahaan asing
16.003.	16	003	Memfasilitasi peningkatan kemitraan usaha bagi Usaha Mikro Kecil Menengah
16.004.	16	004	Peningkatan kerjasama di bidang HAKI
16.005.	16	005	Fasilitasi Pengembangan sarana promosi hasil produksi
16.006.	16	006	Penyelenggaraan pelatihan kewirausahaan
16.007.	16	007	Pelatihan manajemen pengelolaan koperasi/ KUD
16.008.	16	008	Sosialisasi HAKI kepada Usaha Mikro Kecil Menengah
16.009.	16	009	Sosialisasi dan pelatihan pola pengelolaan limbah industri dalam menjaga kelestarian kawasan Usaha Mikro Kecil Menengah
16.010.	16	010	Monitoring, evaluasi dan pelaporan
17.	17		Program Pengembangan Sistem Pendukung Usaha Bagi Usaha Mikro Kecil Menengah
17.001.	17	001	Sosialisasi dukungan informasi penyediaan permodalan
17.002.	17	002	Pengembangan klaster bisnis
17.003.	17	003	Koordinasi pemanfaatan fasilitas pemerintah untuk Usaha Kecil Menengah dan koperasi
17.004.	17	004	Koordinasi penggunaan dana pemerintahan bagi Usaha Mikro Kecil Menengah
17.005.	17	005	Pemantauan pengelolaan penggunaan dana pemerintah bagi Usaha Mikro Kecil Menengah
17.006.	17	006	Pengembangan sarana pemasaran produk Usaha Mi kro Kecil Menengah
17.007.	17	007	Peningkatan jaringan kerjasama antar lembaga
17.008.	17	008	Penyelenggaraan pembinaan industri rumah tangg, industri kecil dan industri menengah
17.009.	17	009	Penyelenggaraan promosi produk Usaha Mikro Kecil Menengah
17.010.	17	010	Pengembangan kebijakan dan program peningkatan ekonomi local
17.011.	17	011	Monitoring, evaluasi dan pelaporan
18.	18		Program Peningkatan Kualitas Kelembagaan Koperasi
18.001.	18	001	Koordinasi pelaksanaan kebijakan dan program pembangunan koperasi
18.002.	18	002	Peningkatan sarana dan prasarana pendidikan dan pelatihan perkoperasian
18.003.	18	003	Pembangunan sistem informasi perencanaan pengembangan Perkoperasian
18.004.	18	004	Sosialisasi prinsip-prinsip pemahaman perkoperasian
18.005.	18	005	Permbinaan, pengawasan dan penghargaan koperasi berprestasi
18.006.	18	006	Peningkatan dan pengembangan jaringan kerjasama usaha koperasi
18.007.	18	007	Penyebaran model-model pola pengembangan koperasi
18.008.	18	008	Rintisan penerapan teknologi sederhana/ manajemen modern pada jenis-jenis usaha koperasi
18.009.	18	009	Monitoring, evaluasi dan pelaporan
15.	15		Program Peningkatan Promosi dan Kerjasama Investasi
15.001.	15	001	Peningkatan Fasilitasi Kerjasama Strategis Antara Usaha Besar dan Usaha Kecil
15.002.	15	002	Pengembangan potensi unggulan daerah
15.003.	15	003	Fasilitasi dan koordinasi percepatan pembangunan kawasan produksi daerah tertinggal (P2KPDT)
15.004.	15	004	Koordinasi Lembaga dalam Pengendalian Investasi PMDN dan PMA
15.005.	15	005	Koordinasi perencanaan dan pengembangan penanaman modal
15.006.	15	006	Peningkatan Koordinasi dan Kerjasama di Bidang Penanaman Modal dengan Instansi Pemerintah dan Dunia Usaha
15.007.	15	007	Pengawasan dan evaluasi kinerja dan aparatur Badan Penanaman Modal Daerah
15.009.	15	009	Peningkatan kualitas SDM guna pengingkatan pelayanan investasi
15.010.	15	010	Penyelenggaraan pameran investasi
15.011.	15	011	Monitoring, Evaluasi dan Pelaporan Program Peningkatan Promosi dan Kerjasama Investasi
15.012.	15	012	Memfasilitasi dan Koordinasi Kerjasama di Bidang Investasi
15.013.	15	013	Fasilitasi Kerjasama Kemitraan Usaha Daerah
16.	16		Program Peningkatan Iklim Investasi dan Realisasi Investasi
16.001.	16	001	Penyusunan kebijakan investasi bagi pembangunan fasilitas infrastruktur
16.002.	16	002	Memfasilitasi dan koordinasi kerjasama di bidang investasi
16.003.	16	003	Penyusunan Buku Cetak Biru (master plan) Penanaman Modal
16.004.	16	004	Pengembangan System Informasi Penanaman Modal
16.005.	16	005	Penyusunan sistem informasi penanaman modal di daerah
16.006.	16	006	Penyederhanaan prosedur perijinan dan peningkatan pelayanan penanaman modal
16.007.	16	007	Kajian Kebijakan penanaman modal
16.008.	16	008	Pemberian insentif investasi di wilayah tertinggal
16.009.	16	009	Monitoring, Evaluasi dan Pelaporan Program Peningkatan Iklim Investasi dan Realisasi Investasi
16.010.	16	010	Pengembangan Potensi Unggulan Daerah
17.	17		Program Penyiapan potensi sumberdaya, sarana dan prasarana daerah
17.001.	17	001	Kajian potensi sumberdaya yang terkait dengan investasi
17.02.	17	02	Intensifikasi dan Eksentifikasi Retribusi Daerah
17.03.	17	03	Peningkatan Kualitas SDM guna Peningkatan Pelayanan Investasi
17.04.	17	04	Penyusunan Kebijakan Investasi Bagi Pembangunan Fasilitas Infrastruktur
17.05.	17	05	Monitoring, Evaluasi dan Pelaporan Program Penyiapan Potensi Sumberdaya, Sarana, dan Prasarana Daerah
18.	18		Program Peningkatan Data dan Optimalisasi Pemanfaatan Teknologi Informasi
18.01.	18	01	Penyusunan Sistem Informasi Penanaman Modal di Daerah
18.02.	18	02	Desiminasi Informasi Perizinan
18.03.	18	03	Pendataan dan Penataan Dokumen Perijinan
18.04.	18	04	Penyederhanaan Prosedur Perizinan dan Peningkatan Pelayanan Penanaman Modal
18.05.	18	05	Pengembangan Sistem Informasi Penanaman Modal
18.06.	18	06	Survey Kepuasan Masyarakat (SKM)
18.07.	18	07	Monitoring, Evaluasi dan Pelaporan Program Peningkatan Data dan Sistem Informasi Penanaman Modal
19.	19		Program Intensifikasi Pengawasan, Pengendalian Penanaman Modal dan Penanganan Pengaduan Masyarakat
19.01.	19	01	Peningkatan Kegiatan Pemantauan, Pembinaan dan Pengawasan Pelaksanaan Penanaman Modal
19.02.	19	02	Pengawasan dan Evaluasi Kinerja dan Aparatur BPTPM
19.03.	19	03	Pengawasan dan Pengendalian Perizinan Usaha, Non Usaha dan Penanaman Modal
19.04.	19	04	Monitoring, Evaluasi dan Pelaporan Program Peningkatan Pengawasan dan Pengendalian Pelaksanaan Penanaman Modal
15.	15		Program Pengembangan dan Keserasian Kebijakan Pemuda
15.001.	15	001	Pendataan potensi kepemudaan
15.002.	15	002	Pemantauan dan evaluasi pelaksanaan pembangunan pemuda
15.003.	15	003	Penelitian dan pengkajian kebijakan-kebijakan pembangunan kepemudaan
15.004.	15	004	Pengembangan sistem informasi manajemen kepemudaan berbasis E-YOUTH
15.005.	15	005	Peningkatan keimanan dan ketaqwaan kepemudaan
15.006.	15	006	Penyusunan pedoman komunikasi, informasi, edukasi dan advokasi tentang kepemimpinan pemuda
15.007.	15	007	Penyusunan rancangan pola kemitraan antar pemuda dengan masyarakat
15.008.	15	008	Perluasan penyusunan rencana aksi daerah bidang kepemudaan
15.009.	15	009	Perumusan kebijakan kewirausahaan bagi pemuda
15.010.	15	010	Monitoring, evaluasi dan pelaporan
16.	16		Program peningkatan peran serta kepemudaan
16.001.	16	001	Pembinaan Organisasi kepemudaan
16.002.	16	002	Pendidikan dan pelatihan dasar kepemimpinan
16.003.	16	003	Fasilitasi aksi bhakti sosial kepemudaan
16.004.	16	004	Fasilitasi pekan temu wicara organisasi pemuda
16.005.	16	005	Penyuluhan pencegahan penggunaan narkoba dikalangan generasi muda
16.006.	16	006	Lomba kreasi dan kaya tulis ilmiah dikalangan pemuda
16.007.	16	007	Pembinaan pemuda pelopor keamanan lingkungan
16.008.	16	008	Pameran prestasi hasil karya pemuda
16.009.	16	009	Monitoring, evaluasi dan pelaporan
16.010.	16	010	Peringatan Hari Besar Nasional
17.	17		Program peningkatan upaya penumbuhan kewirausahaan dan kecakapan hidup pemuda
17.001.	17	001	Pelatihan kewirausahaan bagi pemuda
17.002.	17	002	Pelatihan keterampilan bagi pemuda
18.	18		Program upaya pencegahan penyalahgunaan narkoba
18.001.	18	001	Pemberian penyuluhan tentang bahaya narkoba bagi pemuda
19.	19		Program Pengembangan Kebijakan dan Manajemen Olahraga
19.001.	19	001	Peningkatan mutu organisasi dan tenaga keolahragaan
19.002.	19	002	Pengembangan sistem sertifikasi dan standardisasi profesi
19.003.	19	003	Pengembangan perencanaan olah raga terpadu
19.004.	19	004	Pemantauan dan evaluasi pelaksanaan pengembangan olahraga
19.005.	19	005	Pembinaan manajemen organisasi olahraga
19.006.	19	006	Pengkajian kebijakan-kebijakan pembangunan olahraga
19.007.	19	007	Penyusunan pola kemitraan pemerintah dan masyarakat dalam pembangunan dan pengembangan industri olahraga
19.008.	19	008	Monitoring, evaluasi dan pelaporan
20.	20		Program Pembinaan dan Pemasyarakatan Olahraga
